Date;OR FP Equity;DG FP Equity;TTE FP Equity;AI FP Equity;DSY FP Equity;CS FP Equity;ERF FP Equity;BNP FP Equity;BN FP Equity;CAP FP Equity;CA FP Equity;SGO FP Equity;AC FP Equity;EL FP Equity;VIV FP Equity;MC FP Equity;ML FP Equity;KER FP Equity;PUB FP Equity;RNO FP Equity;SAF FP Equity;HO FP Equity;TEP FP Equity;RMS FP Equity;ENGI FP Equity;ORA FP Equity;MT NA Equity;EN FP Equity;VIE FP Equity;SAN FP Equity;GLE FP Equity;SU FP Equity;AIR FP Equity;LR FP Equity;URW FP Equity;ACA FP Equity;RI FP Equity;STMPA FP Equity
13/10/2023;384.65;102.92;63.17;146.6909;35.91;28.01;49.65;57.64;54;165.7;15.78;53.21;30.93;164.1;8.49;660.6;29.03;406.8;75.34;36.25;149.08;144.4;117.4;1705.8;14.776;11.04;21.71;32.2;26.3;103.38;21.805;153.12;121.96;85.62;44.95;11.4;157.1;41.16
20/10/2023;380.25;99.62;62.57;138.7455;33.96;27.16;45.99;55.56;54.1;163.2;15.58;49.76;29.52;163.06;8.494;664;27.78;402.8;71.88;33.24;144.94;137.85;118.2;1654.2;14.688;10.836;20.495;31.17;25.32;98.83;20.98;141.44;121.26;80.86;42.91;11.22;165.95;37.74
27/10/2023;390.55;102;63;145.6727;37.86;27.455;46.28;54.67;55.17;160.7;16.45;51.44;29.83;168.02;8.346;661.4;27.75;383.5;72.38;32.445;146.66;141.05;102.45;1748.8;14.922;11.01;21.07;31.52;25.59;81.44;20.725;143.06;124.96;81.22;44.64;11.17;165;37.54
03/11/2023;403.7;106.38;62.33;148.3455;39.44;28.17;51.5;56.64;57.05;173.55;17.13;54.27;29.7;174.24;8.662;702.8;28.24;407.25;71.74;34.735;150.06;135.1;123.75;1814.6;15.154;11.144;21.695;33.54;26.85;85.35;21.8;150.7;129.06;83.5;52.68;11.684;173.45;38.42
10/11/2023;414.25;106.56;62.04;151.4545;40.49;27.725;49.67;55.61;57.37;171.85;17.105;54.23;29.96;174.9;8.578;687.1;28.48;393.1;70.36;34.005;153.08;138.6;125.45;1845.4;15.298;11.052;20.285;33.97;27.03;85.14;21.26;160.8;128.48;83.6;50.54;11.71;164.3;38.615
17/11/2023;423.95;109.38;61.81;154.7818;42.05;28.385;52.64;56.73;57.54;177.9;17.015;58.37;31.37;179.38;8.794;711.6;29.65;404.3;73.9;35.56;160.56;138.15;135.1;1924.6;15.6;11.076;21.925;34.83;28.07;85.89;22.605;166.02;132.26;87.56;54.72;11.766;167.35;41.925
24/11/2023;431.45;110.48;63.14;157.8727;42.625;28.455;53.36;57.03;59.12;182.05;17.365;58.23;31.67;178.04;8.822;706.9;29.9;406.45;74.76;35.075;161.02;140.55;130.85;1951.2;15.754;11.168;22.34;34.93;28.22;86.38;22.685;166.28;134.66;88.92;54.04;11.75;163.95;41.815
01/12/2023;436.15;113.32;62.36;157.4545;43.305;28.895;53.84;57.8;58.59;187;17.295;59.83;32.46;178.12;8.708;699.2;31.05;392.9;78.22;36.245;163.14;139.15;128;1915.2;16.046;11.382;23.475;35.05;28.96;85.78;22.9;169.8;138.08;89.42;59.98;12.066;158.15;43.73
08/12/2023;441.95;115.84;61.9;159.3818;44.22;29.995;55;61.85;59.22;192.15;17.19;61.86;34.81;182.7;8.89;739.1;31.92;413.8;79.26;37.98;164.6;138.95;118.05;1982.4;16.234;11.094;23.735;36.01;29.55;86.13;24.04;174.94;141.82;93.88;63.22;12.612;159.25;44.385
15/12/2023;446.55;115.58;61.63;159.9818;44.29;29.17;58;63.09;57.98;195.9;16.285;66.61;34.65;185.24;9.6;748.4;32.26;417.85;83.4;39.275;160.16;134.9;122.65;2023.5;16.214;10.56;24.96;35.5;29.73;87.7;24.425;181.14;139.52;96.9;66.5;12.932;163.05;46.815
22/12/2023;447.55;114.38;62.3;161.2364;44.64;29.64;59.06;63.01;58.32;188.45;16.62;66.63;34.74;181.74;9.606;737.7;32.41;397.8;84.46;37.685;159.84;134.4;133.35;1941.2;16.16;10.472;26.085;34.3;29.06;89.34;24.075;180.96;139.44;94.6;67.16;12.852;160.8;45.515
29/12/2023;450.65;113.7;61.6;160.1091;44.235;29.49;58.98;62.59;58.68;188.75;16.565;66.66;34.6;181.6;9.676;733.6;32.46;399;84;36.905;159.46;133.95;132.05;1918.8;15.918;10.304;25.675;34.12;28.56;89.76;24.025;181.78;139.78;94.1;66.92;12.852;159.75;45.245
05/01/2024;434.25;113.88;62.5;155.1636;42.035;29.875;57.46;63;60.51;184.5;16.71;63.77;34.27;181.24;9.798;688.9;31.76;378.4;84.62;36.37;159.54;136.7;130.05;1819.8;16.344;10.706;25.405;35.01;28.85;93.48;24.455;173.1;139.7;91.3;65.78;13.25;147;41.005
12/01/2024;445.4;116.68;60.14;159.6727;44.81;29.42;57.5;60.83;60.88;192.25;16.485;63.58;35.04;184.7;9.928;669.9;30.95;366.7;85.4;34.505;168.5;141.85;139.55;1836.8;16.194;10.768;24.375;35.77;29.25;95.65;23.44;178.42;149.2;91.42;66.48;13.118;147.8;39.72
19/01/2024;426.2;116.74;58.28;157.2909;46.15;30.565;55.22;60.61;61.6;197.05;15.61;61.81;35.98;177.68;9.81;659.4;30.57;350.5;86.82;34.24;169.84;133;143.25;1832.8;15.552;11.204;24.185;34.68;28.59;94.04;23.14;177.5;148.84;89.8;64.74;13.23;142.15;40.52
26/01/2024;445.1;118.26;59.62;155.8909;47.805;30.92;57.06;62.55;61.29;205.9;16.15;64.57;37.02;179.84;10.21;773.1;31.25;384.8;92.38;34.355;173.8;135;148.5;1966.2;14.658;11.172;25.38;35.21;29.75;92.08;23.75;183.12;149.28;90.34;66.78;13.468;156.55;41.3
02/02/2024;447.65;117;59.8;155.7273;42.13;30.535;53.4;56.06;60.94;205.5;15.925;66.21;36.6;180.72;10.3;778.1;30.65;376.6;92.82;35.5;175.46;135.65;141.5;2023;14.654;10.958;25.66;33.82;30.02;87.57;23.105;188.7;149.3;90.74;65.66;13.138;153.15;40.19
09/02/2024;418.8;116.14;59.72;152.2545;43.94;29.99;54.16;53.44;60.89;210;14.945;67.78;37.27;188.3;10.32;807.5;30.92;413.1;95.56;37.44;176.42;133.7;138.45;2174.5;14.1;10.518;26.535;32.95;29.34;86.5;21.76;195.96;150.52;93.54;70.56;12.21;154.85;42.705
16/02/2024;442.4;113.24;59.89;155.5455;43.455;30.98;57.84;54.38;61.3;219.7;15.21;69.13;36.98;187.42;10.305;815.8;33.28;428.1;97.38;38.285;187.88;140.65;135.3;2199;14.322;10.766;25.63;34.3;29.24;86.46;22.005;201.9;146.34;92.02;70.02;12.23;157.15;42.565
23/02/2024;450.2;116.76;59.66;172.2727;43.33;32.3;58.02;56.39;60.71;225.9;16.415;70.19;41.03;194.32;10.23;850.1;34.17;425.65;98.44;37.605;193.02;135.6;132.75;2301;14.84;10.768;24.315;34.26;30.19;89.71;22.495;209.8;147.96;90.18;68.7;12.55;157.95;41.545
01/03/2024;441.95;117.3;59.8;169.9455;42.765;32.36;55.54;56.15;58.72;225;15.355;68.6;39.74;197.58;10.465;846.4;33.93;423.95;97.58;38.69;193.44;135.4;111;2308;14.696;10.576;24.08;36.11;29.01;87.31;22.74;209.9;152.64;92.94;69.08;12.6;156.05;43.29
08/03/2024;449;118.54;60.05;176.0545;42.08;33.52;55.94;58.93;58.75;225.8;15.38;68.55;39.81;205.35;10.015;844.9;33.98;417.4;96.4;39.56;195.44;143.25;86;2313;15.248;10.604;23.875;36.63;29.22;87.69;23.18;212.05;158.06;96.1;70.88;12.774;150;43.455
15/03/2024;446.15;117;62.48;177.4;41.6;34.325;56.1;61.21;59.6;223;15.7;69.71;41.7;209.3;9.97;862.3;34.84;426.15;98.98;42.8;202.35;146.65;87.16;2390;15.38;10.524;24.215;37.3;29.25;88.2;23.73;215;162.76;97.74;69.98;13.02;151.4;41.4
22/03/2024;432.65;116.36;62.85;173.1636;41.64;34.48;55.96;62.8;59.57;215.7;16.065;70.87;42.67;208.7;10.005;828.6;35.45;358.05;99.36;45.435;207.25;157.2;91.2;2386;15.43;10.62;24.995;37.76;29.64;88.65;24.525;218.05;169.9;98.52;73.62;13.4;148.15;39.955
05/04/2024;412.7;114.45;66.8;170.4545;40.24;34.14;58.5;66.55;57.98;211.4;15.635;73.36;42.09;203.3;10.025;799.8;35.42;362.8;100.25;49.66;205.5;159;91.22;2345;15.4;10.71;25.29;36.66;29.16;87.34;25.055;207.65;168.02;96.06;72.88;14.105;141.15;38.535
12/04/2024;414.5;113.05;69.09;170.3455;39.25;33.66;59.8;65.36;57.78;207.5;15.855;71.9;40.12;202.8;9.928;781.2;34.86;350.5;103.5;50.18;205.8;158.8;89.5;2270;15.88;10.435;25.72;35.81;28.45;86.47;25.76;209.4;162.9;94.86;73.62;13.76;141.25;39.02
19/04/2024;444.95;113.35;67.28;170.6909;38.1;33.9;59.52;65.43;59.44;200.1;15.76;70.26;39.78;203.3;9.896;796.6;35.32;339.1;99.7;47.73;205.9;155.25;87.52;2320;15.93;10.855;23.83;36.12;28.8;86.89;24.75;208.4;160.04;95.48;75.1;14.035;145;36.71
26/04/2024;435.65;111.1;69.48;168.3455;37.77;33.85;56.64;67.01;58.3;203.1;15.92;75.24;42.28;203.3;9.848;792.2;35.62;337.95;104.4;48.55;208.6;158.7;88.6;2350;16.1;10.395;23.75;36.24;29.04;91.23;25.335;217.35;157.06;97.84;77.66;14.555;142.5;38.665
03/05/2024;440.9;110.85;66.36;164.2;36.92;31.43;56.68;67.64;57.74;202.6;15.62;77.7;41.05;202;9.788;782;36.38;328.55;104.75;48;206.4;161.05;94.86;2285;15.19;10.45;24.3;35.12;29.39;91.3;24.455;216.3;154.34;95.34;79.86;14.77;141.25;37.205
10/05/2024;453.45;115.6;68.68;169.6727;38.16;33.72;57.66;71.2;59.5;205.4;16.49;80.74;41.45;205.9;9.954;788.4;37.12;332.45;108.1;48.3;212.5;167.1;102.6;2296;15.84;10.575;23.88;35.91;29.27;94.33;25.92;234;159.84;103.35;79.42;15.45;149.35;37.655
17/05/2024;447.6;115.05;66.95;168.7636;37.75;33.69;58.26;72.31;59.94;207.4;16.505;81.38;41.37;208.6;10.145;783.2;37.3;332.05;105.75;50.2;208.5;167;106.6;2295;15.77;10.81;24.27;35.61;30.62;89.17;27.23;229.15;158.96;101.1;79.58;15.84;148.75;38.32
24/05/2024;447.35;114.15;65.99;165.6727;38.88;33.6;56.98;67.21;59.18;213;16.3;81.7;40.65;208.2;10.08;750;36.25;332.45;106.5;50.3;216.5;166.2;106.55;2180;15.46;10.675;23.83;35.77;30.66;89.52;27.31;238.2;159.12;104.4;79.48;15.775;141;38.655
31/05/2024;452.1;114.45;67.01;164.0545;37.07;33.05;55.36;67.7;59.12;185.6;14.99;80.58;39.89;205.3;10.1;734.9;37.15;317.2;102.8;53.58;214.1;166.65;104.4;2176;15.535;10.725;24.16;36;30.7;89.76;27.39;227.45;155.9;99.1;80.66;14.925;136.95;37.855
07/06/2024;455.35;110.75;64.94;170.2545;37.14;33.18;54.92;66.37;60.02;195.25;14.86;79.68;38.96;208.8;9.934;762.5;37.64;328.1;103.35;51.22;208.6;172.85;104.6;2201;15;10.06;23.4;34.64;30.94;91.13;26.02;226.85;150;98.5;79.38;14.64;137.45;41.405
14/06/2024;440.45;98.14;61.42;159.28;35.71;29.43;52.12;58.41;58.8;182.3;14.405;72.3;37.03;201;9.5;711.4;36.9;302.5;97.76;48.14;196.65;150.3;93.3;2112;13.27;9.292;21.82;30.8;27.92;86.43;22.15;221.2;143.82;93.46;72.5;13.035;131.9;39.405
21/06/2024;440.65;101.8;61.77;162.88;34.55;30.56;52.74;59.33;58.54;186.45;13.77;73.12;38.48;208.9;9.79;717.3;37.22;320.1;101.7;48.66;202.5;156.6;100.7;2161;13.725;9.562;21.97;31.46;28.75;87.62;22.1;226.5;148.58;93.36;73.48;13.025;130.75;38.015
28/06/2024;410.05;98.38;62.33;161.28;35.3;30.57;46.55;59.53;57.08;185.7;13.2;72.62;38.3;201.2;9.756;713.6;36.11;338.5;99.38;47.84;197.4;149.5;98.34;2140;13.335;9.354;21.37;29.97;27.92;89.94;21.92;224.3;128.26;92.64;73.52;12.74;126.7;36.865
05/07/2024;410.05;105.2;65.36;163.46;35.78;31.96;47.93;63.66;58.56;191.15;14.17;77.34;38.65;202.3;10.085;716.4;35;335.05;100.75;50.1;202.5;154.9;113;2116;14.29;9.776;21.49;31.51;29.48;90.94;23.675;227.75;136.28;94.5;76.08;13.625;130.15;38.93
12/07/2024;412.6;105.75;63.5;166.1;34.48;32.25;49.02;62.44;59.06;192.5;14.225;78.98;39.51;203.4;10.985;724.8;35.08;339.2;99.38;50.18;204.8;154.2;112.05;2170;14.045;9.94;21.57;32.1;28.84;94.4;23.605;234.9;133.36;96.8;76.32;13.575;130.2;39.455
19/07/2024;404.45;105.55;62.73;163.04;34.46;31.94;48.35;63.05;58.5;194.4;14.69;77.5;38.12;192.85;10.865;679.8;34.62;315.05;98.6;48.33;197.7;152.5;104.3;2062;14.205;10.195;20.76;32.58;28.92;92.36;23.75;222.9;131.8;93.98;73.4;13.88;124.85;36.775
26/07/2024;398.8;108.05;62.13;167.32;34.86;32.48;53.64;64.46;59.04;188.85;13.905;79.6;36.18;207.1;9.914;663.1;36.47;284.2;98.04;43.81;203.4;144.1;105.85;2075;14.435;10.27;20.74;32.37;28.9;96.82;23.95;219.55;130.9;94;67.64;13.885;127.75;30.72
02/08/2024;381.05;102.25;61.14;163.48;33.65;32.26;54.38;59.66;61.54;179.35;13.87;73.68;33.05;208.4;9.398;630.5;35.46;272.4;90.92;41.88;191.15;144.5;110.55;1960.5;14.92;10.345;19.42;31.27;28.31;96.15;20.535;203.5;131.9;93.9;67.32;13.185;123.15;27.92
09/08/2024;382.75;103.45;61.35;163.6;33.54;32.6;52.84;59.25;60.1;176.25;13.78;73.86;33.82;208.5;9.446;636;34.2;254.55;90.94;40.54;192.55;147.35;101.55;2016;15.26;10.14;20.09;31.29;27.8;96.25;20.43;210.45;134.36;93.2;67;13.13;122.2;26.725
16/08/2024;385.35;105.5;62.33;165.88;34.19;33.36;51.9;61.12;60.5;180.5;14.08;75.92;35.47;212.2;9.608;658.1;34.78;254.5;94.2;41.39;197;149.8;104.5;2121;15.565;10.255;20.21;31.53;28.4;98.57;21.06;221.9;137.62;95.94;67.78;13.51;122.9;27.785
23/08/2024;394.4;106.85;62.16;165.92;34.25;33.95;52.2;61.42;60.82;182.55;14.26;77.72;37.1;214.9;9.89;681.1;35.65;260;96.66;43.17;197.1;148.3;105.55;2195;15.51;10.275;20.85;32.1;29.51;100.34;21.475;226.9;140.8;99.18;71.8;13.715;126.4;28.11
